date,party,concept_slug,concept,concept_category,speech_count,mention_count,beme_positive_hits,beme_negative_hits,salience_weight,layer_weight,beme_score,layer
2005-11-01,Cumhuriyet Halk Partisi,imf,IMF,macro_economy,6,7,2,4,9.1,9.1,-0.2857142857142857,total
2005-11-01,Bağımsız,economy,Ekonomi,macro_economy,4,8,2,1,9.05,9.05,0.25,total
2005-11-01,Bağımsız,european_union,Avrupa Birligi,democratic_reform,1,7,3,0,8.05,8.05,0.75,total
2005-11-01,Anavatan Partisi,democracy,Demokrasi,democratic_reform,4,7,1,0,7.35,7.35,0.5,total
2005-11-01,Doğru Yol Partisi,economy,Ekonomi,macro_economy,5,6,1,2,7.050000000000001,7.050000000000001,-0.25,total
2005-11-01,Doğru Yol Partisi,european_union,Avrupa Birligi,democratic_reform,3,5,4,1,6.75,6.75,0.5,total
2005-11-01,Anavatan Partisi,reform,Reform,democratic_reform,4,5,4,0,6.4,6.4,0.8,total
2005-11-01,Adalet ve Kalkınma Partisi,sovereignty,Egemenlik,security_conflict,3,5,1,2,6.050000000000001,6.050000000000001,-0.25,total
2005-11-01,Anavatan Partisi,security,Guvenlik,security_conflict,3,4,1,2,5.050000000000001,5.050000000000001,-0.25,total
2005-11-01,Cumhuriyet Halk Partisi,inflation,Enflasyon,macro_economy,4,4,0,0,4.0,4.0,0.0,total
2005-11-01,Anavatan Partisi,imf,IMF,macro_economy,3,3,0,2,3.7,3.7,-0.6666666666666666,total
2005-11-01,Adalet ve Kalkınma Partisi,imf,IMF,macro_economy,1,3,0,0,3.0,3.0,0.0,total
2005-11-01,Doğru Yol Partisi,constitution,Anayasa,constitutional_conflict,1,2,0,2,2.7,2.7,-0.6666666666666666,total
2005-11-01,Doğru Yol Partisi,reform,Reform,democratic_reform,1,2,0,0,2.0,2.0,0.0,total
2005-11-01,Cumhuriyet Halk Partisi,sovereignty,Egemenlik,security_conflict,1,1,1,0,1.35,1.35,0.5,total
2005-11-01,Cumhuriyet Halk Partisi,tutelage,Vesayet,constitutional_conflict,1,1,0,1,1.35,1.35,-0.5,total
2005-11-01,Doğru Yol Partisi,imf,IMF,macro_economy,1,1,0,1,1.35,1.35,-0.5,total
2005-11-01,Bağımsız,constitution,Anayasa,constitutional_conflict,1,1,0,0,1.0,1.0,0.0,total
2005-12-01,Adalet ve Kalkınma Partisi,economy,Ekonomi,macro_economy,361,1760,1225,381,2322.1,2322.1,0.5252022401991289,total
2005-12-01,Adalet ve Kalkınma Partisi,law_state,Hukuk Devleti,democratic_reform,177,846,277,227,1022.4,1022.4,0.09900990099009901,total
2005-12-01,Cumhuriyet Halk Partisi,economy,Ekonomi,macro_economy,220,785,306,349,1014.25,1014.25,-0.06554878048780488,total
2005-12-01,Cumhuriyet Halk Partisi,law_state,Hukuk Devleti,democratic_reform,160,698,325,255,901.0,901.0,0.12048192771084337,total
2005-12-01,Adalet ve Kalkınma Partisi,interest,Faiz,macro_economy,133,465,83,67,517.5,517.5,0.10596026490066225,total
2005-12-01,Adalet ve Kalkınma Partisi,security,Guvenlik,security_conflict,114,389,127,156,488.05,488.05,-0.10211267605633803,total
2005-12-01,Anavatan Partisi,economy,Ekonomi,macro_economy,71,365,148,114,456.7,456.7,0.12927756653992395,total
2005-12-01,Cumhuriyet Halk Partisi,constitution,Anayasa,constitutional_conflict,137,394,68,61,439.15,439.15,0.05384615384615385,total
2005-12-01,Cumhuriyet Halk Partisi,security,Guvenlik,security_conflict,93,315,91,122,389.55,389.55,-0.14485981308411214,total
2005-12-01,Adalet ve Kalkınma Partisi,constitution,Anayasa,constitutional_conflict,82,304,87,58,354.75,354.75,0.19863013698630136,total
2005-12-01,Adalet ve Kalkınma Partisi,reform,Reform,democratic_reform,106,265,114,45,320.65,320.65,0.43125,total
2005-12-01,Adalet ve Kalkınma Partisi,european_union,Avrupa Birligi,democratic_reform,134,264,127,30,318.95,318.95,0.6139240506329114,total
2005-12-01,Adalet ve Kalkınma Partisi,inflation,Enflasyon,macro_economy,87,214,110,38,265.8,265.8,0.48322147651006714,total
2005-12-01,Adalet ve Kalkınma Partisi,democracy,Demokrasi,democratic_reform,93,204,87,24,242.85,242.85,0.5625,total
2005-12-01,Cumhuriyet Halk Partisi,european_union,Avrupa Birligi,democratic_reform,73,161,83,54,208.95,208.95,0.21014492753623187,total
2005-12-01,Cumhuriyet Halk Partisi,interest,Faiz,macro_economy,64,160,25,24,177.15,177.15,0.02,total
2005-12-01,Cumhuriyet Halk Partisi,imf,IMF,macro_economy,66,158,24,30,176.9,176.9,-0.10909090909090909,total
2005-12-01,Cumhuriyet Halk Partisi,democracy,Demokrasi,democratic_reform,91,138,47,23,162.5,162.5,0.3380281690140845,total
2005-12-01,Anavatan Partisi,law_state,Hukuk Devleti,democratic_reform,39,120,47,41,150.8,150.8,0.06741573033707865,total
2005-12-01,Anavatan Partisi,security,Guvenlik,security_conflict,31,125,27,44,149.85,149.85,-0.2361111111111111,total
2005-12-01,Bağımsız,security,Guvenlik,security_conflict,13,98,18,48,121.10000000000001,121.10000000000001,-0.44776119402985076,total
2005-12-01,Cumhuriyet Halk Partisi,inflation,Enflasyon,macro_economy,38,84,32,17,101.15,101.15,0.3,total
2005-12-01,Anavatan Partisi,democracy,Demokrasi,democratic_reform,29,76,27,15,90.7,90.7,0.27906976744186046,total
2005-12-01,Bağımsız,economy,Ekonomi,macro_economy,17,72,23,19,86.7,86.7,0.09302325581395349,total
2005-12-01,Anavatan Partisi,constitution,Anayasa,constitutional_conflict,26,70,25,12,82.95,82.95,0.34210526315789475,total
2005-12-01,Anavatan Partisi,interest,Faiz,macro_economy,22,64,15,9,72.4,72.4,0.24,total
2005-12-01,Doğru Yol Partisi,economy,Ekonomi,macro_economy,26,52,25,11,64.6,64.6,0.3783783783783784,total
2005-12-01,Anavatan Partisi,european_union,Avrupa Birligi,democratic_reform,27,48,26,13,61.65,61.65,0.325,total
2005-12-01,Anavatan Partisi,reform,Reform,democratic_reform,13,49,12,4,54.599999999999994,54.599999999999994,0.47058823529411764,total
2005-12-01,Anavatan Partisi,imf,IMF,macro_economy,16,43,14,7,50.35,50.35,0.3181818181818182,total
2005-12-01,Adalet ve Kalkınma Partisi,imf,IMF,macro_economy,18,44,9,6,49.25,49.25,0.1875,total
2005-12-01,Cumhuriyet Halk Partisi,reform,Reform,democratic_reform,29,45,6,6,49.2,49.2,0.0,total
2005-12-01,Bağımsız,constitution,Anayasa,constitutional_conflict,12,40,5,7,44.2,44.2,-0.15384615384615385,total
2005-12-01,Bağımsız,european_union,Avrupa Birligi,democratic_reform,7,33,8,12,40.0,40.0,-0.19047619047619047,total
2005-12-01,Bağımsız,democracy,Demokrasi,democratic_reform,14,23,8,6,27.9,27.9,0.13333333333333333,total
2005-12-01,Doğru Yol Partisi,security,Guvenlik,security_conflict,4,24,1,8,27.15,27.15,-0.7,total
2005-12-01,Anavatan Partisi,inflation,Enflasyon,macro_economy,7,24,3,3,26.1,26.1,0.0,total
2005-12-01,Doğru Yol Partisi,constitution,Anayasa,constitutional_conflict,10,24,2,0,24.7,24.7,0.6666666666666666,total
2005-12-01,Bağımsız,law_state,Hukuk Devleti,democratic_reform,8,20,2,9,23.849999999999998,23.849999999999998,-0.5833333333333334,total
2005-12-01,Adalet ve Kalkınma Partisi,sovereignty,Egemenlik,security_conflict,9,19,5,3,21.8,21.8,0.2222222222222222,total
2005-12-01,Doğru Yol Partisi,european_union,Avrupa Birligi,democratic_reform,6,18,8,2,21.5,21.5,0.5454545454545454,total
2005-12-01,Doğru Yol Partisi,law_state,Hukuk Devleti,democratic_reform,6,14,2,4,16.1,16.1,-0.2857142857142857,total
2005-12-01,Doğru Yol Partisi,inflation,Enflasyon,macro_economy,6,15,0,1,15.35,15.35,-0.5,total
2005-12-01,Bağımsız,interest,Faiz,macro_economy,5,10,1,3,11.4,11.4,-0.4,total
2005-12-01,Doğru Yol Partisi,democracy,Demokrasi,democratic_reform,4,8,1,1,8.7,8.7,0.0,total
2005-12-01,Cumhuriyet Halk Partisi,sovereignty,Egemenlik,security_conflict,7,7,3,1,8.4,8.4,0.4,total
2005-12-01,Bağımsız,inflation,Enflasyon,macro_economy,4,5,1,3,6.4,6.4,-0.4,total
2005-12-01,Cumhuriyet Halk Partisi,tutelage,Vesayet,constitutional_conflict,3,3,2,4,5.1,5.1,-0.2857142857142857,total
2005-12-01,Anavatan Partisi,sovereignty,Egemenlik,security_conflict,3,4,3,0,5.050000000000001,5.050000000000001,0.75,total
2005-12-01,Bağımsız,reform,Reform,democratic_reform,1,2,0,7,4.45,4.45,-0.875,total
2005-12-01,Doğru Yol Partisi,imf,IMF,macro_economy,3,3,2,0,3.7,3.7,0.6666666666666666,total
2005-12-01,Anavatan Partisi,tutelage,Vesayet,constitutional_conflict,2,2,1,2,3.05,3.05,-0.25,total
2005-12-01,Doğru Yol Partisi,reform,Reform,democratic_reform,1,2,0,1,2.35,2.35,-0.5,total
2006-01-01,Cumhuriyet Halk Partisi,economy,Ekonomi,macro_economy,44,305,84,41,348.75,348.75,0.3412698412698413,total
2006-01-01,Adalet ve Kalkınma Partisi,economy,Ekonomi,macro_economy,57,218,103,39,267.7,267.7,0.44755244755244755,total
2006-01-01,Anavatan Partisi,economy,Ekonomi,macro_economy,27,208,99,36,255.25,255.25,0.4632352941176471,total
2006-01-01,Adalet ve Kalkınma Partisi,european_union,Avrupa Birligi,democratic_reform,29,114,47,4,131.85,131.85,0.8269230769230769,total
2006-01-01,Cumhuriyet Halk Partisi,european_union,Avrupa Birligi,democratic_reform,28,74,37,13,91.5,91.5,0.47058823529411764,total
2006-01-01,Cumhuriyet Halk Partisi,law_state,Hukuk Devleti,democratic_reform,25,78,17,18,90.25,90.25,-0.027777777777777776,total
2006-01-01,Cumhuriyet Halk Partisi,constitution,Anayasa,constitutional_conflict,23,73,9,8,78.95,78.95,0.05555555555555555,total
2006-01-01,Adalet ve Kalkınma Partisi,security,Guvenlik,security_conflict,14,59,23,15,72.3,72.3,0.20512820512820512,total
2006-01-01,Anavatan Partisi,european_union,Avrupa Birligi,democratic_reform,19,51,28,8,63.6,63.6,0.5405405405405406,total
2006-01-01,Adalet ve Kalkınma Partisi,reform,Reform,democratic_reform,20,51,26,9,63.25,63.25,0.4722222222222222,total
2006-01-01,Adalet ve Kalkınma Partisi,law_state,Hukuk Devleti,democratic_reform,25,49,16,5,56.35,56.35,0.5,total
2006-01-01,Bağımsız,economy,Ekonomi,macro_economy,12,28,9,19,37.8,37.8,-0.3448275862068966,total
2006-01-01,Cumhuriyet Halk Partisi,democracy,Demokrasi,democratic_reform,19,31,9,8,36.95,36.95,0.05555555555555555,total
2006-01-01,Anavatan Partisi,reform,Reform,democratic_reform,10,29,17,3,36.0,36.0,0.6666666666666666,total
2006-01-01,Adalet ve Kalkınma Partisi,interest,Faiz,macro_economy,11,31,3,11,35.9,35.9,-0.5333333333333333,total
2006-01-01,Cumhuriyet Halk Partisi,security,Guvenlik,security_conflict,12,19,7,12,25.65,25.65,-0.25,total
2006-01-01,Adalet ve Kalkınma Partisi,constitution,Anayasa,constitutional_conflict,12,21,1,4,22.75,22.75,-0.5,total
2006-01-01,Anavatan Partisi,constitution,Anayasa,constitutional_conflict,8,17,7,6,21.55,21.55,0.07142857142857142,total
2006-01-01,Adalet ve Kalkınma Partisi,democracy,Demokrasi,democratic_reform,12,18,6,2,20.8,20.8,0.4444444444444444,total
2006-01-01,Doğru Yol Partisi,economy,Ekonomi,macro_economy,6,17,2,0,17.7,17.7,0.6666666666666666,total
2006-01-01,Cumhuriyet Halk Partisi,reform,Reform,democratic_reform,9,14,3,3,16.1,16.1,0.0,total
2006-01-01,Cumhuriyet Halk Partisi,imf,IMF,macro_economy,7,13,2,6,15.8,15.8,-0.4444444444444444,total
2006-01-01,Adalet ve Kalkınma Partisi,inflation,Enflasyon,macro_economy,7,13,4,0,14.4,14.4,0.8,total
2006-01-01,Bağımsız,european_union,Avrupa Birligi,democratic_reform,8,11,8,0,13.8,13.8,0.8888888888888888,total
2006-01-01,Bağımsız,security,Guvenlik,security_conflict,4,11,1,7,13.8,13.8,-0.6666666666666666,total
2006-01-01,Cumhuriyet Halk Partisi,interest,Faiz,macro_economy,7,7,0,2,7.7,7.7,-0.6666666666666666,total
2006-01-01,Doğru Yol Partisi,european_union,Avrupa Birligi,democratic_reform,3,5,3,2,6.75,6.75,0.16666666666666666,total
2006-01-01,Cumhuriyet Halk Partisi,inflation,Enflasyon,macro_economy,3,6,0,0,6.0,6.0,0.0,total
2006-01-01,Anavatan Partisi,interest,Faiz,macro_economy,3,5,1,0,5.35,5.35,0.5,total
2006-01-01,Anavatan Partisi,imf,IMF,macro_economy,4,4,2,0,4.7,4.7,0.6666666666666666,total
2006-01-01,Doğru Yol Partisi,imf,IMF,macro_economy,2,3,1,2,4.050000000000001,4.050000000000001,-0.25,total
2006-01-01,Anavatan Partisi,inflation,Enflasyon,macro_economy,2,3,2,0,3.7,3.7,0.6666666666666666,total
2006-01-01,Anavatan Partisi,security,Guvenlik,security_conflict,3,3,0,1,3.35,3.35,-0.5,total
2006-01-01,Doğru Yol Partisi,reform,Reform,democratic_reform,2,3,1,0,3.35,3.35,0.5,total
2006-01-01,Bağımsız,democracy,Demokrasi,democratic_reform,3,3,0,0,3.0,3.0,0.0,total
2006-01-01,Anavatan Partisi,law_state,Hukuk Devleti,democratic_reform,2,2,2,0,2.7,2.7,0.6666666666666666,total
2006-01-01,Bağımsız,sovereignty,Egemenlik,security_conflict,1,2,2,0,2.7,2.7,0.6666666666666666,total
2006-01-01,Cumhuriyet Halk Partisi,tutelage,Vesayet,constitutional_conflict,2,2,0,2,2.7,2.7,-0.6666666666666666,total
2006-01-01,Adalet ve Kalkınma Partisi,imf,IMF,macro_economy,2,2,0,1,2.35,2.35,-0.5,total
2006-01-01,Anavatan Partisi,democracy,Demokrasi,democratic_reform,1,1,3,0,2.05,2.05,0.75,total
2006-01-01,Cumhuriyet Halk Partisi,sovereignty,Egemenlik,security_conflict,1,2,0,0,2.0,2.0,0.0,total
2006-01-01,Bağımsız,law_state,Hukuk Devleti,democratic_reform,1,1,1,0,1.35,1.35,0.5,total
2006-01-01,Bağımsız,constitution,Anayasa,constitutional_conflict,1,1,0,0,1.0,1.0,0.0,total
2006-01-01,Bağımsız,imf,IMF,macro_economy,1,1,0,0,1.0,1.0,0.0,total
2006-01-01,Doğru Yol Partisi,interest,Faiz,macro_economy,1,1,0,0,1.0,1.0,0.0,total
2006-02-01,Cumhuriyet Halk Partisi,economy,Ekonomi,macro_economy,87,296,88,117,367.75,367.75,-0.1407766990291262,total
2006-02-01,Anavatan Partisi,economy,Ekonomi,macro_economy,45,253,90,115,324.75,324.75,-0.12135922330097088,total
2006-02-01,Adalet ve Kalkınma Partisi,economy,Ekonomi,macro_economy,88,240,115,88,311.05,311.05,0.1323529411764706,total
2006-02-01,Adalet ve Kalkınma Partisi,security,Guvenlik,security_conflict,83,258,80,61,307.35,307.35,0.13380281690140844,total
2006-02-01,Cumhuriyet Halk Partisi,security,Guvenlik,security_conflict,77,224,41,56,257.95,257.95,-0.15306122448979592,total
2006-02-01,Adalet ve Kalkınma Partisi,law_state,Hukuk Devleti,democratic_reform,81,207,26,28,225.9,225.9,-0.03636363636363636,total
2006-02-01,Cumhuriyet Halk Partisi,law_state,Hukuk Devleti,democratic_reform,67,199,23,45,222.8,222.8,-0.3188405797101449,total
2006-02-01,Cumhuriyet Halk Partisi,interest,Faiz,macro_economy,58,182,19,22,196.35,196.35,-0.07142857142857142,total
2006-02-01,Anavatan Partisi,security,Guvenlik,security_conflict,35,106,29,42,130.85,130.85,-0.18055555555555555,total
2006-02-01,Adalet ve Kalkınma Partisi,interest,Faiz,macro_economy,42,106,13,20,117.55,117.55,-0.20588235294117646,total
2006-02-01,Adalet ve Kalkınma Partisi,reform,Reform,democratic_reform,41,107,14,15,117.15,117.15,-0.03333333333333333,total
2006-02-01,Anavatan Partisi,interest,Faiz,macro_economy,32,99,14,22,111.6,111.6,-0.21621621621621623,total
2006-02-01,Cumhuriyet Halk Partisi,constitution,Anayasa,constitutional_conflict,51,99,10,15,107.75,107.75,-0.19230769230769232,total
2006-02-01,Cumhuriyet Halk Partisi,reform,Reform,democratic_reform,34,82,3,17,89.0,89.0,-0.6666666666666666,total
2006-02-01,Adalet ve Kalkınma Partisi,constitution,Anayasa,constitutional_conflict,31,66,16,10,75.1,75.1,0.2222222222222222,total
2006-02-01,Cumhuriyet Halk Partisi,democracy,Demokrasi,democratic_reform,30,54,10,8,60.3,60.3,0.10526315789473684,total
2006-02-01,Adalet ve Kalkınma Partisi,democracy,Demokrasi,democratic_reform,22,47,18,10,56.800000000000004,56.800000000000004,0.27586206896551724,total
2006-02-01,Adalet ve Kalkınma Partisi,inflation,Enflasyon,macro_economy,28,48,5,6,51.85,51.85,-0.08333333333333333,total
2006-02-01,Cumhuriyet Halk Partisi,imf,IMF,macro_economy,27,41,5,12,46.95,46.95,-0.3888888888888889,total
2006-02-01,Cumhuriyet Halk Partisi,european_union,Avrupa Birligi,democratic_reform,20,35,8,2,38.5,38.5,0.5454545454545454,total
2006-02-01,Cumhuriyet Halk Partisi,inflation,Enflasyon,macro_economy,21,37,2,2,38.4,38.4,0.0,total
2006-02-01,Bağımsız,security,Guvenlik,security_conflict,4,30,8,12,37.0,37.0,-0.19047619047619047,total
2006-02-01,Anavatan Partisi,imf,IMF,macro_economy,12,31,4,13,36.95,36.95,-0.5,total
2006-02-01,Doğru Yol Partisi,economy,Ekonomi,macro_economy,14,28,13,3,33.6,33.6,0.5882352941176471,total
2006-02-01,Anavatan Partisi,reform,Reform,democratic_reform,17,29,11,2,33.55,33.55,0.6428571428571429,total
2006-02-01,Anavatan Partisi,inflation,Enflasyon,macro_economy,12,31,4,3,33.45,33.45,0.125,total
2006-02-01,Doğru Yol Partisi,interest,Faiz,macro_economy,14,29,2,5,31.45,31.45,-0.375,total
2006-02-01,Anavatan Partisi,law_state,Hukuk Devleti,democratic_reform,14,23,5,8,27.55,27.55,-0.21428571428571427,total
2006-02-01,Doğru Yol Partisi,constitution,Anayasa,constitutional_conflict,12,22,6,3,25.15,25.15,0.3,total
2006-02-01,Bağımsız,interest,Faiz,macro_economy,7,23,2,2,24.4,24.4,0.0,total
2006-02-01,Bağımsız,economy,Ekonomi,macro_economy,4,19,5,5,22.5,22.5,0.0,total
2006-02-01,Anavatan Partisi,constitution,Anayasa,constitutional_conflict,11,20,4,3,22.45,22.45,0.125,total
2006-02-01,Adalet ve Kalkınma Partisi,european_union,Avrupa Birligi,democratic_reform,11,16,7,2,19.15,19.15,0.5,total
2006-02-01,Bağımsız,democracy,Demokrasi,democratic_reform,3,14,5,5,17.5,17.5,0.0,total
2006-02-01,Doğru Yol Partisi,inflation,Enflasyon,macro_economy,6,13,2,0,13.7,13.7,0.6666666666666666,total
2006-02-01,Doğru Yol Partisi,law_state,Hukuk Devleti,democratic_reform,5,10,1,8,13.15,13.15,-0.7,total
2006-02-01,Bağımsız,constitution,Anayasa,constitutional_conflict,5,11,3,2,12.75,12.75,0.16666666666666666,total
2006-02-01,Doğru Yol Partisi,security,Guvenlik,security_conflict,6,8,5,1,10.1,10.1,0.5714285714285714,total
2006-02-01,Anavatan Partisi,european_union,Avrupa Birligi,democratic_reform,5,6,7,1,8.8,8.8,0.6666666666666666,total
2006-02-01,Adalet ve Kalkınma Partisi,imf,IMF,macro_economy,2,8,0,0,8.0,8.0,0.0,total
2006-02-01,Bağımsız,inflation,Enflasyon,macro_economy,5,7,0,0,7.0,7.0,0.0,total
2006-02-01,Doğru Yol Partisi,democracy,Demokrasi,democratic_reform,1,4,0,6,6.1,6.1,-0.8571428571428571,total
2006-02-01,Anavatan Partisi,democracy,Demokrasi,democratic_reform,3,3,1,2,4.05,4.05,-0.25,total
2006-02-01,Bağımsız,european_union,Avrupa Birligi,democratic_reform,2,3,1,0,3.35,3.35,0.5,total
2006-02-01,Anavatan Partisi,tutelage,Vesayet,constitutional_conflict,1,1,0,2,1.7,1.7,-0.6666666666666666,total
2006-02-01,Bağımsız,law_state,Hukuk Devleti,democratic_reform,1,1,0,0,1.0,1.0,0.0,total
2006-02-01,Cumhuriyet Halk Partisi,sovereignty,Egemenlik,security_conflict,1,1,0,0,1.0,1.0,0.0,total
2006-02-01,Doğru Yol Partisi,reform,Reform,democratic_reform,1,1,0,0,1.0,1.0,0.0,total
2006-03-01,Cumhuriyet Halk Partisi,economy,Ekonomi,macro_economy,98,342,109,113,419.7,419.7,-0.017937219730941704,total
2006-03-01,Adalet ve Kalkınma Partisi,economy,Ekonomi,macro_economy,86,293,209,81,394.5,394.5,0.43986254295532645,total
2006-03-01,Adalet ve Kalkınma Partisi,law_state,Hukuk Devleti,democratic_reform,47,146,46,23,170.15,170.15,0.32857142857142857,total
2006-03-01,Cumhuriyet Halk Partisi,law_state,Hukuk Devleti,democratic_reform,62,117,28,28,136.6,136.6,0.0,total
2006-03-01,Adalet ve Kalkınma Partisi,security,Guvenlik,security_conflict,37,106,26,30,125.60000000000001,125.60000000000001,-0.07017543859649122,total
2006-03-01,Cumhuriyet Halk Partisi,constitution,Anayasa,constitutional_conflict,50,106,19,13,117.2,117.2,0.18181818181818182,total
2006-03-01,Adalet ve Kalkınma Partisi,inflation,Enflasyon,macro_economy,36,82,14,16,92.5,92.5,-0.06451612903225806,total
2006-03-01,Cumhuriyet Halk Partisi,security,Guvenlik,security_conflict,36,76,11,27,89.3,89.3,-0.41025641025641024,total
2006-03-01,Cumhuriyet Halk Partisi,imf,IMF,macro_economy,31,70,7,32,83.65,83.65,-0.625,total
2006-03-01,Adalet ve Kalkınma Partisi,interest,Faiz,macro_economy,31,71,15,20,83.25,83.25,-0.1388888888888889,total
2006-03-01,Bağımsız,economy,Ekonomi,macro_economy,15,57,46,7,75.55,75.55,0.7222222222222222,total
2006-03-01,Anavatan Partisi,economy,Ekonomi,macro_economy,11,55,25,29,73.89999999999999,73.89999999999999,-0.07272727272727272,total
2006-03-01,Adalet ve Kalkınma Partisi,constitution,Anayasa,constitutional_conflict,34,66,13,7,73.0,73.0,0.2857142857142857,total
2006-03-01,Adalet ve Kalkınma Partisi,reform,Reform,democratic_reform,31,64,10,14,72.4,72.4,-0.16,total
2006-03-01,Cumhuriyet Halk Partisi,interest,Faiz,macro_economy,23,59,19,16,71.25,71.25,0.08333333333333333,total
2006-03-01,Doğru Yol Partisi,security,Guvenlik,security_conflict,21,60,7,7,64.9,64.9,0.0,total
2006-03-01,Cumhuriyet Halk Partisi,democracy,Demokrasi,democratic_reform,30,46,11,9,53.0,53.0,0.09523809523809523,total
2006-03-01,Adalet ve Kalkınma Partisi,democracy,Demokrasi,democratic_reform,21,40,18,11,50.15,50.15,0.23333333333333334,total
2006-03-01,Cumhuriyet Halk Partisi,reform,Reform,democratic_reform,17,42,9,7,47.6,47.6,0.11764705882352941,total
2006-03-01,Cumhuriyet Halk Partisi,european_union,Avrupa Birligi,democratic_reform,20,42,9,5,46.9,46.9,0.26666666666666666,total
2006-03-01,Adalet ve Kalkınma Partisi,european_union,Avrupa Birligi,democratic_reform,24,32,17,3,39.0,39.0,0.6666666666666666,total
2006-03-01,Doğru Yol Partisi,constitution,Anayasa,constitutional_conflict,10,30,3,6,33.15,33.15,-0.3,total
2006-03-01,Cumhuriyet Halk Partisi,inflation,Enflasyon,macro_economy,14,27,2,3,28.75,28.75,-0.16666666666666666,total
2006-03-01,Doğru Yol Partisi,economy,Ekonomi,macro_economy,10,27,3,2,28.75,28.75,0.16666666666666666,total
2006-03-01,Anavatan Partisi,imf,IMF,macro_economy,4,17,0,9,20.150000000000002,20.150000000000002,-0.9,total
