speech_id,transcript_id,date,year,month,month_date,speaker,source_party,source_party_short,source_bloc,target_party,target_party_short,target_bloc,mention_count,beme_positive_hits,beme_negative_hits,relation_weight,beme_score,beme_label,topic_category,topic_label,positive_weight,negative_weight,net_weight
term_22_directed_013915,13305,2004-12-23,2004,12,2004-12-01,Binali Yıldırım,Adalet ve Kalkınma Partisi,AK Party,government,Cumhuriyet Halk Partisi,CHP,opposition,2,2,0,2.7,0.6667,positive,democratic_reform,Reform,1.80009,0.0,1.80009
term_22_directed_013928,13305,2004-12-23,2004,12,2004-12-01,Binali Yıldırım,Adalet ve Kalkınma Partisi,AK Party,government,Cumhuriyet Halk Partisi,CHP,opposition,1,0,0,1.0,0.0,mixed,general,General,0.0,0.0,0.0
term_22_directed_013954,13305,2004-12-23,2004,12,2004-12-01,Binali Yıldırım,Adalet ve Kalkınma Partisi,AK Party,government,Cumhuriyet Halk Partisi,CHP,opposition,1,0,1,1.35,-0.5,negative,general,General,0.0,0.675,-0.675
term_22_directed_013967,13325,2004-12-24,2004,12,2004-12-01,Birgen Keleş,Cumhuriyet Halk Partisi,CHP,opposition,Adalet ve Kalkınma Partisi,AK Party,government,1,0,0,1.0,0.0,mixed,general,General,0.0,0.0,0.0
term_22_directed_013972,13325,2004-12-24,2004,12,2004-12-01,Birgen Keleş,Cumhuriyet Halk Partisi,CHP,opposition,Adalet ve Kalkınma Partisi,AK Party,government,2,1,0,2.35,0.5,positive,constitutional_conflict,Constitution,1.175,0.0,1.175
term_22_directed_013973,13325,2004-12-24,2004,12,2004-12-01,Bülent Baratalı,Cumhuriyet Halk Partisi,CHP,opposition,Adalet ve Kalkınma Partisi,AK Party,government,2,0,0,2.0,0.0,mixed,general,General,0.0,0.0,0.0
term_22_directed_013977,13325,2004-12-24,2004,12,2004-12-01,Sedat Pekel,Cumhuriyet Halk Partisi,CHP,opposition,Adalet ve Kalkınma Partisi,AK Party,government,4,1,1,4.7,0.0,mixed,democratic_reform,Reform,0.0,0.0,0.0
term_22_directed_013978,13325,2004-12-24,2004,12,2004-12-01,Sedat Pekel,Cumhuriyet Halk Partisi,CHP,opposition,Adalet ve Kalkınma Partisi,AK Party,government,1,1,0,1.35,0.5,positive,general,General,0.675,0.0,0.675
term_22_directed_013980,13325,2004-12-24,2004,12,2004-12-01,Onur Öymen,Cumhuriyet Halk Partisi,CHP,opposition,Adalet ve Kalkınma Partisi,AK Party,government,1,0,0,1.0,0.0,mixed,general,General,0.0,0.0,0.0
term_22_directed_013981,13325,2004-12-24,2004,12,2004-12-01,Onur Öymen,Cumhuriyet Halk Partisi,CHP,opposition,Adalet ve Kalkınma Partisi,AK Party,government,2,2,0,2.7,0.6667,positive,general,General,1.80009,0.0,1.80009
term_22_directed_013982,13325,2004-12-24,2004,12,2004-12-01,İnal Batu,Doğru Yol Partisi,DYP,opposition,Adalet ve Kalkınma Partisi,AK Party,government,5,2,2,6.4,0.0,mixed,security_conflict,Security,0.0,0.0,0.0
term_22_directed_013982,13325,2004-12-24,2004,12,2004-12-01,İnal Batu,Doğru Yol Partisi,DYP,opposition,Cumhuriyet Halk Partisi,CHP,opposition,3,1,0,3.35,0.5,positive,general,General,1.675,0.0,1.675
term_22_directed_013984,13325,2004-12-24,2004,12,2004-12-01,Ümmet Kandoğan,Doğru Yol Partisi,DYP,opposition,Adalet ve Kalkınma Partisi,AK Party,government,4,1,0,4.35,0.5,positive,general,General,2.175,0.0,2.175
term_22_directed_013989,13325,2004-12-24,2004,12,2004-12-01,Ümmet Kandoğan,Doğru Yol Partisi,DYP,opposition,Cumhuriyet Halk Partisi,CHP,opposition,1,1,1,1.7,0.0,mixed,general,General,0.0,0.0,0.0
term_22_directed_014010,13325,2004-12-24,2004,12,2004-12-01,Haluk Koç,Cumhuriyet Halk Partisi,CHP,opposition,Adalet ve Kalkınma Partisi,AK Party,government,1,0,0,1.0,0.0,mixed,general,General,0.0,0.0,0.0
term_22_directed_014035,13325,2004-12-24,2004,12,2004-12-01,Algan Hacaloğlu,Cumhuriyet Halk Partisi,CHP,opposition,Adalet ve Kalkınma Partisi,AK Party,government,1,0,1,1.35,-0.5,negative,general,General,0.0,0.675,-0.675
term_22_directed_014046,13325,2004-12-24,2004,12,2004-12-01,Sedat Uzunbay,Cumhuriyet Halk Partisi,CHP,opposition,Adalet ve Kalkınma Partisi,AK Party,government,4,2,3,5.75,-0.1667,mixed,general,General,0.0,0.958525,-0.958525
term_22_directed_014048,13325,2004-12-24,2004,12,2004-12-01,Mehmet Mesut Özakcan,Cumhuriyet Halk Partisi,CHP,opposition,Adalet ve Kalkınma Partisi,AK Party,government,5,0,1,5.35,-0.5,negative,democratic_reform,Reform,0.0,2.675,-2.675
term_22_directed_014049,13325,2004-12-24,2004,12,2004-12-01,Mehmet Mesut Özakcan,Cumhuriyet Halk Partisi,CHP,opposition,Adalet ve Kalkınma Partisi,AK Party,government,1,0,0,1.0,0.0,mixed,general,General,0.0,0.0,0.0
term_22_directed_014057,13325,2004-12-24,2004,12,2004-12-01,Rasim Çakır,Cumhuriyet Halk Partisi,CHP,opposition,Adalet ve Kalkınma Partisi,AK Party,government,1,0,0,1.0,0.0,mixed,general,General,0.0,0.0,0.0
term_22_directed_014058,13325,2004-12-24,2004,12,2004-12-01,Rasim Çakır,Cumhuriyet Halk Partisi,CHP,opposition,Adalet ve Kalkınma Partisi,AK Party,government,1,2,1,2.05,0.25,positive,general,General,0.5125,0.0,0.5125
term_22_directed_014117,13325,2004-12-24,2004,12,2004-12-01,Osman Pepe,Adalet ve Kalkınma Partisi,AK Party,government,Cumhuriyet Halk Partisi,CHP,opposition,1,2,0,1.7,0.6667,positive,general,General,1.13339,0.0,1.13339
term_22_directed_014165,13345,2004-12-25,2004,12,2004-12-01,Ahmet Çağlayan,Adalet ve Kalkınma Partisi,AK Party,government,Cumhuriyet Halk Partisi,CHP,opposition,1,0,0,1.0,0.0,mixed,democratic_reform,Reform,0.0,0.0,0.0
term_22_directed_014174,13345,2004-12-25,2004,12,2004-12-01,Orhan Eraslan,Cumhuriyet Halk Partisi,CHP,opposition,Adalet ve Kalkınma Partisi,AK Party,government,2,3,1,3.4,0.4,positive,democratic_reform,Reform,1.36,0.0,1.36
term_22_directed_014176,13345,2004-12-25,2004,12,2004-12-01,Atila Emek,Cumhuriyet Halk Partisi,CHP,opposition,Adalet ve Kalkınma Partisi,AK Party,government,4,1,1,4.7,0.0,mixed,macro_economy,Economy,0.0,0.0,0.0
term_22_directed_014183,13345,2004-12-25,2004,12,2004-12-01,Muharrem İnce,Cumhuriyet Halk Partisi,CHP,opposition,Adalet ve Kalkınma Partisi,AK Party,government,1,1,0,1.35,0.5,positive,general,General,0.675,0.0,0.675
term_22_directed_014184,13345,2004-12-25,2004,12,2004-12-01,Engin Altay,Cumhuriyet Halk Partisi,CHP,opposition,Adalet ve Kalkınma Partisi,AK Party,government,1,0,0,1.0,0.0,mixed,constitutional_conflict,Constitution,0.0,0.0,0.0
term_22_directed_014185,13345,2004-12-25,2004,12,2004-12-01,Engin Altay,Cumhuriyet Halk Partisi,CHP,opposition,Adalet ve Kalkınma Partisi,AK Party,government,4,1,0,4.35,0.5,positive,constitutional_conflict,Constitution,2.175,0.0,2.175
term_22_directed_014195,13345,2004-12-25,2004,12,2004-12-01,Yakup Kepenek,Cumhuriyet Halk Partisi,CHP,opposition,Adalet ve Kalkınma Partisi,AK Party,government,2,0,1,2.35,-0.5,negative,general,General,0.0,1.175,-1.175
term_22_directed_014196,13345,2004-12-25,2004,12,2004-12-01,Yakup Kepenek,Cumhuriyet Halk Partisi,CHP,opposition,Adalet ve Kalkınma Partisi,AK Party,government,1,0,0,1.0,0.0,mixed,macro_economy,Economy,0.0,0.0,0.0
term_22_directed_014225,13345,2004-12-25,2004,12,2004-12-01,Mustafa Gazalcı,Cumhuriyet Halk Partisi,CHP,opposition,Adalet ve Kalkınma Partisi,AK Party,government,1,0,1,1.35,-0.5,negative,general,General,0.0,0.675,-0.675
term_22_directed_014230,13345,2004-12-25,2004,12,2004-12-01,Mustafa Gazalcı,Cumhuriyet Halk Partisi,CHP,opposition,Adalet ve Kalkınma Partisi,AK Party,government,1,0,0,1.0,0.0,mixed,general,General,0.0,0.0,0.0
term_22_directed_014239,13345,2004-12-25,2004,12,2004-12-01,Mustafa Gazalcı,Cumhuriyet Halk Partisi,CHP,opposition,Adalet ve Kalkınma Partisi,AK Party,government,1,0,0,1.0,0.0,mixed,democratic_reform,Reform,0.0,0.0,0.0
term_22_directed_014241,13345,2004-12-25,2004,12,2004-12-01,Yakup Kepenek,Cumhuriyet Halk Partisi,CHP,opposition,Adalet ve Kalkınma Partisi,AK Party,government,1,0,0,1.0,0.0,mixed,general,General,0.0,0.0,0.0
term_22_directed_014246,13345,2004-12-25,2004,12,2004-12-01,Atilla Kart,Cumhuriyet Halk Partisi,CHP,opposition,Adalet ve Kalkınma Partisi,AK Party,government,1,0,0,1.0,0.0,mixed,democratic_reform,Reform,0.0,0.0,0.0
term_22_directed_014247,13345,2004-12-25,2004,12,2004-12-01,Osman Kaptan,Cumhuriyet Halk Partisi,CHP,opposition,Adalet ve Kalkınma Partisi,AK Party,government,1,0,0,1.0,0.0,mixed,macro_economy,Economy,0.0,0.0,0.0
term_22_directed_014260,13365,2004-12-26,2004,12,2004-12-01,Mustafa Özyurt,Cumhuriyet Halk Partisi,CHP,opposition,Adalet ve Kalkınma Partisi,AK Party,government,1,1,0,1.35,0.5,positive,macro_economy,Economy,0.675,0.0,0.675
term_22_directed_014262,13365,2004-12-26,2004,12,2004-12-01,CHP GRUBU ADINA İ. SAMİ TANDOĞDU,Cumhuriyet Halk Partisi,CHP,opposition,Adalet ve Kalkınma Partisi,AK Party,government,5,3,3,7.1,0.0,mixed,macro_economy,Economy,0.0,0.0,0.0
term_22_directed_014263,13365,2004-12-26,2004,12,2004-12-01,Kemal Kılıçdaroğlu,Cumhuriyet Halk Partisi,CHP,opposition,Adalet ve Kalkınma Partisi,AK Party,government,3,0,0,3.0,0.0,mixed,macro_economy,Economy,0.0,0.0,0.0
term_22_directed_014267,13365,2004-12-26,2004,12,2004-12-01,Cevdet Selvi,Cumhuriyet Halk Partisi,CHP,opposition,Adalet ve Kalkınma Partisi,AK Party,government,8,3,2,9.75,0.1667,mixed,macro_economy,Economy,1.625325,0.0,1.625325
term_22_directed_014269,13365,2004-12-26,2004,12,2004-12-01,Cevdet Selvi,Cumhuriyet Halk Partisi,CHP,opposition,Adalet ve Kalkınma Partisi,AK Party,government,1,0,2,1.7,-0.6667,negative,general,General,0.0,1.13339,-1.13339
term_22_directed_014270,13365,2004-12-26,2004,12,2004-12-01,Cevdet Selvi,Cumhuriyet Halk Partisi,CHP,opposition,Adalet ve Kalkınma Partisi,AK Party,government,1,1,1,1.7,0.0,mixed,general,General,0.0,0.0,0.0
term_22_directed_014272,13365,2004-12-26,2004,12,2004-12-01,İzzet Çetin,Cumhuriyet Halk Partisi,CHP,opposition,Adalet ve Kalkınma Partisi,AK Party,government,2,0,1,2.35,-0.5,negative,security_conflict,Security,0.0,1.175,-1.175
term_22_directed_014276,13365,2004-12-26,2004,12,2004-12-01,İzzet Çetin,Cumhuriyet Halk Partisi,CHP,opposition,Adalet ve Kalkınma Partisi,AK Party,government,1,0,0,1.0,0.0,mixed,macro_economy,Economy,0.0,0.0,0.0
term_22_directed_014305,13365,2004-12-26,2004,12,2004-12-01,Necati Uzdil,Cumhuriyet Halk Partisi,CHP,opposition,Adalet ve Kalkınma Partisi,AK Party,government,1,0,0,1.0,0.0,mixed,general,General,0.0,0.0,0.0
term_22_directed_014319,13365,2004-12-26,2004,12,2004-12-01,Dursun Akdemir,Anavatan Partisi,ANAP,opposition,Adalet ve Kalkınma Partisi,AK Party,government,2,2,0,2.7,0.6667,positive,macro_economy,Economy,1.80009,0.0,1.80009
term_22_directed_014320,13365,2004-12-26,2004,12,2004-12-01,Dursun Akdemir,Anavatan Partisi,ANAP,opposition,Adalet ve Kalkınma Partisi,AK Party,government,1,0,0,1.0,0.0,mixed,security_conflict,Security,0.0,0.0,0.0
term_22_directed_014321,13365,2004-12-26,2004,12,2004-12-01,Dursun Akdemir,Anavatan Partisi,ANAP,opposition,Adalet ve Kalkınma Partisi,AK Party,government,1,1,0,1.35,0.5,positive,general,General,0.675,0.0,0.675
term_22_directed_014326,13365,2004-12-26,2004,12,2004-12-01,Musa Sıvacıoğlu,Adalet ve Kalkınma Partisi,AK Party,government,Cumhuriyet Halk Partisi,CHP,opposition,1,0,0,1.0,0.0,mixed,security_conflict,Security,0.0,0.0,0.0
term_22_directed_014331,13365,2004-12-26,2004,12,2004-12-01,İzzet Çetin,Cumhuriyet Halk Partisi,CHP,opposition,Adalet ve Kalkınma Partisi,AK Party,government,2,0,0,2.0,0.0,mixed,general,General,0.0,0.0,0.0
term_22_directed_014332,13365,2004-12-26,2004,12,2004-12-01,İzzet Çetin,Cumhuriyet Halk Partisi,CHP,opposition,Adalet ve Kalkınma Partisi,AK Party,government,2,0,0,2.0,0.0,mixed,general,General,0.0,0.0,0.0
term_22_directed_014348,13365,2004-12-26,2004,12,2004-12-01,Mehmet Soydan,Adalet ve Kalkınma Partisi,AK Party,government,Cumhuriyet Halk Partisi,CHP,opposition,1,0,0,1.0,0.0,mixed,general,General,0.0,0.0,0.0
term_22_directed_014367,13365,2004-12-26,2004,12,2004-12-01,Nadir Saraç,Cumhuriyet Halk Partisi,CHP,opposition,Adalet ve Kalkınma Partisi,AK Party,government,2,0,1,2.35,-0.5,negative,security_conflict,Security,0.0,1.175,-1.175
term_22_directed_014369,13365,2004-12-26,2004,12,2004-12-01,Erdal Karademir,Cumhuriyet Halk Partisi,CHP,opposition,Adalet ve Kalkınma Partisi,AK Party,government,2,0,0,2.0,0.0,mixed,democratic_reform,Reform,0.0,0.0,0.0
term_22_directed_014376,13365,2004-12-26,2004,12,2004-12-01,Mehmet Yıldırım,Cumhuriyet Halk Partisi,CHP,opposition,Adalet ve Kalkınma Partisi,AK Party,government,1,0,0,1.0,0.0,mixed,general,General,0.0,0.0,0.0
term_22_directed_014379,13365,2004-12-26,2004,12,2004-12-01,Orhan Sür,Cumhuriyet Halk Partisi,CHP,opposition,Adalet ve Kalkınma Partisi,AK Party,government,4,0,0,4.0,0.0,mixed,general,General,0.0,0.0,0.0
term_22_directed_014380,13365,2004-12-26,2004,12,2004-12-01,Orhan Sür,Cumhuriyet Halk Partisi,CHP,opposition,Adalet ve Kalkınma Partisi,AK Party,government,1,0,0,1.0,0.0,mixed,general,General,0.0,0.0,0.0
term_22_directed_014381,13365,2004-12-26,2004,12,2004-12-01,Orhan Sür,Cumhuriyet Halk Partisi,CHP,opposition,Adalet ve Kalkınma Partisi,AK Party,government,1,0,0,1.0,0.0,mixed,general,General,0.0,0.0,0.0
term_22_directed_014382,13365,2004-12-26,2004,12,2004-12-01,İsmail Özay,Cumhuriyet Halk Partisi,CHP,opposition,Adalet ve Kalkınma Partisi,AK Party,government,2,3,2,3.75,0.1667,mixed,general,General,0.6251249999999999,0.0,0.6251249999999999
term_22_directed_014391,13365,2004-12-26,2004,12,2004-12-01,Zeki Ergezen,Adalet ve Kalkınma Partisi,AK Party,government,Cumhuriyet Halk Partisi,CHP,opposition,1,0,1,1.35,-0.5,negative,general,General,0.0,0.675,-0.675
term_22_directed_014421,13365,2004-12-26,2004,12,2004-12-01,Tuncay Ercenk,Cumhuriyet Halk Partisi,CHP,opposition,Adalet ve Kalkınma Partisi,AK Party,government,1,3,0,2.05,0.75,positive,general,General,1.5375,0.0,1.5375
term_22_directed_014423,13365,2004-12-26,2004,12,2004-12-01,Tuncay Ercenk,Cumhuriyet Halk Partisi,CHP,opposition,Adalet ve Kalkınma Partisi,AK Party,government,1,1,0,1.35,0.5,positive,general,General,0.675,0.0,0.675
term_22_directed_014458,13365,2004-12-26,2004,12,2004-12-01,Zeki Ergezen,Adalet ve Kalkınma Partisi,AK Party,government,Cumhuriyet Halk Partisi,CHP,opposition,1,0,0,1.0,0.0,mixed,general,General,0.0,0.0,0.0
term_22_directed_014466,13385,2004-12-27,2004,12,2004-12-01,Muhsin Koçyiğit,Anavatan Partisi,ANAP,opposition,Adalet ve Kalkınma Partisi,AK Party,government,2,0,0,2.0,0.0,mixed,general,General,0.0,0.0,0.0
term_22_directed_014466,13385,2004-12-27,2004,12,2004-12-01,Muhsin Koçyiğit,Anavatan Partisi,ANAP,opposition,Cumhuriyet Halk Partisi,CHP,opposition,1,0,0,1.0,0.0,mixed,general,General,0.0,0.0,0.0
term_22_directed_014469,13385,2004-12-27,2004,12,2004-12-01,Ali Kemal Deveciler,Cumhuriyet Halk Partisi,CHP,opposition,Adalet ve Kalkınma Partisi,AK Party,government,18,0,3,19.05,-0.75,negative,macro_economy,Economy,0.0,14.2875,-14.2875
term_22_directed_014470,13385,2004-12-27,2004,12,2004-12-01,Ali Kemal Deveciler,Cumhuriyet Halk Partisi,CHP,opposition,Adalet ve Kalkınma Partisi,AK Party,government,5,0,8,7.8,-0.8889,negative,macro_economy,Economy,0.0,6.93342,-6.93342
term_22_directed_014472,13385,2004-12-27,2004,12,2004-12-01,Akif Hamzaçebi,Cumhuriyet Halk Partisi,CHP,opposition,Adalet ve Kalkınma Partisi,AK Party,government,18,2,2,19.4,0.0,mixed,democratic_reform,Reform,0.0,0.0,0.0
term_22_directed_014473,13385,2004-12-27,2004,12,2004-12-01,Akif Hamzaçebi,Cumhuriyet Halk Partisi,CHP,opposition,Adalet ve Kalkınma Partisi,AK Party,government,1,1,0,1.35,0.5,positive,general,General,0.675,0.0,0.675
term_22_directed_014474,13385,2004-12-27,2004,12,2004-12-01,Akif Hamzaçebi,Cumhuriyet Halk Partisi,CHP,opposition,Adalet ve Kalkınma Partisi,AK Party,government,2,2,2,3.4,0.0,mixed,general,General,0.0,0.0,0.0
term_22_directed_014475,13385,2004-12-27,2004,12,2004-12-01,Akif Hamzaçebi,Cumhuriyet Halk Partisi,CHP,opposition,Adalet ve Kalkınma Partisi,AK Party,government,2,0,0,2.0,0.0,mixed,general,General,0.0,0.0,0.0
term_22_directed_014484,13385,2004-12-27,2004,12,2004-12-01,Mustafa Nuri Akbulut,Adalet ve Kalkınma Partisi,AK Party,government,Cumhuriyet Halk Partisi,CHP,opposition,1,0,0,1.0,0.0,mixed,democratic_reform,Reform,0.0,0.0,0.0
term_22_directed_014533,13385,2004-12-27,2004,12,2004-12-01,Haluk Koç,Cumhuriyet Halk Partisi,CHP,opposition,Adalet ve Kalkınma Partisi,AK Party,government,1,0,0,1.0,0.0,mixed,general,General,0.0,0.0,0.0
term_22_directed_014534,13385,2004-12-27,2004,12,2004-12-01,Mehmet Vedat Yücesan,Cumhuriyet Halk Partisi,CHP,opposition,Adalet ve Kalkınma Partisi,AK Party,government,6,3,1,7.4,0.4,positive,macro_economy,Economy,2.9600000000000004,0.0,2.9600000000000004
term_22_directed_014552,13385,2004-12-27,2004,12,2004-12-01,Birgen Keleş,Cumhuriyet Halk Partisi,CHP,opposition,Adalet ve Kalkınma Partisi,AK Party,government,2,0,0,2.0,0.0,mixed,macro_economy,Economy,0.0,0.0,0.0
term_22_directed_014553,13385,2004-12-27,2004,12,2004-12-01,Ali Kemal Deveciler,Cumhuriyet Halk Partisi,CHP,opposition,Adalet ve Kalkınma Partisi,AK Party,government,8,2,4,10.1,-0.2857,negative,general,General,0.0,2.88557,-2.88557
term_22_directed_014558,13385,2004-12-27,2004,12,2004-12-01,Algan Hacaloğlu,Cumhuriyet Halk Partisi,CHP,opposition,Adalet ve Kalkınma Partisi,AK Party,government,3,0,2,3.7,-0.6667,negative,general,General,0.0,2.46679,-2.46679
term_22_directed_014562,13385,2004-12-27,2004,12,2004-12-01,Birgen Keleş,Cumhuriyet Halk Partisi,CHP,opposition,Adalet ve Kalkınma Partisi,AK Party,government,5,3,0,6.05,0.75,positive,general,General,4.5375,0.0,4.5375
term_22_directed_014563,13385,2004-12-27,2004,12,2004-12-01,Oğuz Oyan,Cumhuriyet Halk Partisi,CHP,opposition,Adalet ve Kalkınma Partisi,AK Party,government,2,1,0,2.35,0.5,positive,general,General,1.175,0.0,1.175
term_22_directed_014571,13385,2004-12-27,2004,12,2004-12-01,Ensar Öğüt,Cumhuriyet Halk Partisi,CHP,opposition,Adalet ve Kalkınma Partisi,AK Party,government,2,0,0,2.0,0.0,mixed,general,General,0.0,0.0,0.0
term_22_directed_014578,13385,2004-12-27,2004,12,2004-12-01,Muhsin Koçyiğit,Anavatan Partisi,ANAP,opposition,Adalet ve Kalkınma Partisi,AK Party,government,7,1,1,7.7,0.0,mixed,macro_economy,Economy,0.0,0.0,0.0
term_22_directed_014578,13385,2004-12-27,2004,12,2004-12-01,Muhsin Koçyiğit,Anavatan Partisi,ANAP,opposition,Cumhuriyet Halk Partisi,CHP,opposition,1,0,0,1.0,0.0,mixed,general,General,0.0,0.0,0.0
term_22_directed_014581,13385,2004-12-27,2004,12,2004-12-01,Enver Öktem,Cumhuriyet Halk Partisi,CHP,opposition,Adalet ve Kalkınma Partisi,AK Party,government,19,2,16,25.3,-0.7368,negative,macro_economy,Economy,0.0,18.64104,-18.64104
term_22_directed_014582,13385,2004-12-27,2004,12,2004-12-01,Enver Öktem,Cumhuriyet Halk Partisi,CHP,opposition,Adalet ve Kalkınma Partisi,AK Party,government,5,0,0,5.0,0.0,mixed,general,General,0.0,0.0,0.0
term_22_directed_014586,13385,2004-12-27,2004,12,2004-12-01,Akif Hamzaçebi,Cumhuriyet Halk Partisi,CHP,opposition,Adalet ve Kalkınma Partisi,AK Party,government,1,2,0,1.7,0.6667,positive,general,General,1.13339,0.0,1.13339
term_22_directed_014587,13385,2004-12-27,2004,12,2004-12-01,Oya Araslı,Cumhuriyet Halk Partisi,CHP,opposition,Adalet ve Kalkınma Partisi,AK Party,government,2,0,2,2.7,-0.6667,negative,macro_economy,Economy,0.0,1.80009,-1.80009
term_22_directed_014588,13385,2004-12-27,2004,12,2004-12-01,Oğuz Oyan,Cumhuriyet Halk Partisi,CHP,opposition,Adalet ve Kalkınma Partisi,AK Party,government,1,0,0,1.0,0.0,mixed,general,General,0.0,0.0,0.0
term_22_directed_014633,13405,2004-12-28,2004,12,2004-12-01,Deniz Baykal,Cumhuriyet Halk Partisi,CHP,opposition,Adalet ve Kalkınma Partisi,AK Party,government,15,3,3,17.1,0.0,mixed,macro_economy,Economy,0.0,0.0,0.0
term_22_directed_014633,13405,2004-12-28,2004,12,2004-12-01,Deniz Baykal,Cumhuriyet Halk Partisi,CHP,opposition,Anavatan Partisi,ANAP,opposition,1,0,0,1.0,0.0,mixed,general,General,0.0,0.0,0.0
term_22_directed_014633,13405,2004-12-28,2004,12,2004-12-01,Deniz Baykal,Cumhuriyet Halk Partisi,CHP,opposition,Doğru Yol Partisi,DYP,opposition,1,0,0,1.0,0.0,mixed,general,General,0.0,0.0,0.0
term_22_directed_014634,13405,2004-12-28,2004,12,2004-12-01,Deniz Baykal,Cumhuriyet Halk Partisi,CHP,opposition,Adalet ve Kalkınma Partisi,AK Party,government,1,0,0,1.0,0.0,mixed,general,General,0.0,0.0,0.0
term_22_directed_014637,13405,2004-12-28,2004,12,2004-12-01,Deniz Baykal,Cumhuriyet Halk Partisi,CHP,opposition,Adalet ve Kalkınma Partisi,AK Party,government,2,0,0,2.0,0.0,mixed,general,General,0.0,0.0,0.0
term_22_directed_014641,13405,2004-12-28,2004,12,2004-12-01,Recep Tayyip Erdoğan,Adalet ve Kalkınma Partisi,AK Party,government,Cumhuriyet Halk Partisi,CHP,opposition,1,0,1,1.35,-0.5,negative,general,General,0.0,0.675,-0.675
term_22_directed_014660,13405,2004-12-28,2004,12,2004-12-01,Recep Tayyip Erdoğan,Adalet ve Kalkınma Partisi,AK Party,government,Cumhuriyet Halk Partisi,CHP,opposition,1,1,0,1.35,0.5,positive,general,General,0.675,0.0,0.675
term_22_directed_014677,13405,2004-12-28,2004,12,2004-12-01,Recep Tayyip Erdoğan,Adalet ve Kalkınma Partisi,AK Party,government,Cumhuriyet Halk Partisi,CHP,opposition,2,0,0,2.0,0.0,mixed,general,General,0.0,0.0,0.0
term_22_directed_014692,13405,2004-12-28,2004,12,2004-12-01,Recep Tayyip Erdoğan,Adalet ve Kalkınma Partisi,AK Party,government,Cumhuriyet Halk Partisi,CHP,opposition,1,0,0,1.0,0.0,mixed,general,General,0.0,0.0,0.0
term_22_directed_014696,13405,2004-12-28,2004,12,2004-12-01,Recep Tayyip Erdoğan,Adalet ve Kalkınma Partisi,AK Party,government,Cumhuriyet Halk Partisi,CHP,opposition,1,0,1,1.35,-0.5,negative,general,General,0.0,0.675,-0.675
term_22_directed_014707,13405,2004-12-28,2004,12,2004-12-01,Berhan Şimşek,Cumhuriyet Halk Partisi,CHP,opposition,Adalet ve Kalkınma Partisi,AK Party,government,7,0,0,7.0,0.0,mixed,macro_economy,Economy,0.0,0.0,0.0
